gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
CIT	nuclear division	GOBP slim name	-0.439292	1.21675	-0.186048	-0.0727376	proteoscore	anatomical structure development;biological regulation;cell differentiation;cellular component organization;cellular process;chromosome organization;chromosome segregation;cytokinesis;developmental process;Golgi organization;mitosis;multicellular organismal process;nuclear division;organelle fission;organelle organization;regulation of organelle organization;response to stimulus;signal transduction	NA	O14578	kin	proteoscore	O14578	552	8.66428e-8	8.0289e-6
CIT	organelle fission	GOBP slim name	-0.439292	1.21675	-0.181224	-0.0616351	proteoscore	anatomical structure development;biological regulation;cell differentiation;cellular component organization;cellular process;chromosome organization;chromosome segregation;cytokinesis;developmental process;Golgi organization;mitosis;multicellular organismal process;nuclear division;organelle fission;organelle organization;regulation of organelle organization;response to stimulus;signal transduction	NA	O14578	kin	proteoscore	O14578	574	1.32353e-7	6.13235e-6
DAPK3	cytokinesis	GOBP slim name	-0.640577169	-1.47324	-0.162453	-0.113622	proteoscore	biological regulation;biosynthetic process;cell death;cell differentiation;cellular component organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;cytokinesis;death;developmental process;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of translation;response to chemical stimulus;response to stimulus;RNA metabolic process;signal transduction	Bladder cancer;Pathways in cancer	O43293	kin	VIPER	O43293	243	6.18822e-4	0.00409601
DAPK3	regulation of mitotic cell cycle	GOBP slim name	-0.640577169	-1.47324	-0.110904	-0.0479277	proteoscore	biological regulation;biosynthetic process;cell death;cell differentiation;cellular component organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;cytokinesis;death;developmental process;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of mitotic cell cycle;regulation of organelle organization;regulation of translation;response to chemical stimulus;response to stimulus;RNA metabolic process;signal transduction	Bladder cancer;Pathways in cancer	O43293	kin	VIPER	O43293	600	8.21438e-4	0.00518999
DNAJC6	Golgi vesicle transport	GOBP slim name	0.608313	0.415346	0.150954	0.0125185	proteoscore	biological regulation;cellular component disassembly;cellular component organization;cellular process;establishment of localization;Golgi vesicle transport;membrane organization;protein depolymerization;regulation of transport;transport;vesicle-mediated transport	Endocytosis	O75061	phos	proteoscore	O75061	192	0.00993855	0.0306991
DUSP9	MAPK signaling pathway	KEGG name	0.408556	NA	-0.0766819	0.129906	NA	NA	NA	Q99956	phos	proteoscore	NA	216	0.00236117	0.0193266
EPHB4	cellular component movement	GOBP slim name	0.507711	-2.11409	-0.0483865	-0.100635	proteoscore	anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;cell adhesion;cell motility;cellular component movement;cellular metabolic process;cellular process;developmental process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;response to chemical stimulus;response to external stimulus;response to stimulus;signal transduction	Axon guidance	P54760	kin	proteoscore	P54760	897	1.96915e-4	0.00182475
EYA3	multicellular organismal development	GOBP slim name	-0.459876	NA	0.12797	0.112266	NA	NA	NA	Q99504	phos	proteoscore	NA	244	0.00347115	0.0134025
FGFR2	cell division	GOBP slim name	-2.0463	NA	-0.151235	-0.084733	NA	NA	NA	P21802	kin	proteoscore	NA	659	7.88207e-7	2.73902e-5
FGFR2	cell-cell signaling	GOBP slim name	-2.0463	NA	0.123239	0.184626	NA	NA	NA	P21802	kin	proteoscore	NA	96	0.0153634	0.0431417
FGFR2	growth	GOBP slim name	-2.0463	NA	0.0212473	-0.150647	NA	NA	NA	P21802	kin	proteoscore	NA	366	1.82543e-4	0.00181239
FGFR2	regulation of mitotic cell cycle	GOBP slim name	-2.0463	NA	-0.110904	-0.0479277	NA	NA	NA	P21802	kin	proteoscore	NA	600	8.21438e-4	0.00518999
FGFR2	MAPK signaling pathway	KEGG name	-2.0463	NA	-0.0766819	0.129906	NA	NA	NA	P21802	kin	proteoscore	NA	216	0.00236117	0.0193266
FGFR2	Regulation of actin cytoskeleton	KEGG name	-2.0463	NA	-0.0955404	0.17401	NA	NA	NA	P21802	kin	proteoscore	NA	189	1.87803e-4	0.00415046
FGR	cellular component movement	GOBP slim name	-2.642108203	NA	-0.0483865	-0.100635	NA	NA	NA	P09769	kin	VIPER	NA	897	1.96915e-4	0.00182475
FGR	Chemokine signaling pathway	KEGG name	-2.642108203	NA	-0.100452	0.208972	NA	NA	NA	P09769	kin	VIPER	NA	101	0.00149031	0.0143199
GAK	cell cycle	GOBP slim name	-0.64140317	-0.0153979	-0.119064	-0.0959194	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell cycle;cell development;cell differentiation;cellular component disassembly;cellular component organization;cellular membrane organization;cellular process;developmental process;endocytosis;endoplasmic reticulum organization;establishment of localization;Golgi organization;membrane invagination;membrane organization;organelle organization;protein depolymerization;transport;vesicle-mediated transport	NA	O14976	kin	VIPER	O14976	1227	9.05768e-9	1.25902e-6
GSK3B	cellular component movement	GOBP slim name	-0.54052794	-1.04037	-0.0483865	-0.100635	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	897	1.96915e-4	0.00182475
GSK3B	energy reserve metabolic process	GOBP slim name	-0.54052794	-1.04037	0.254654	0.231017	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	87	4.03098e-4	0.00294898
GSK3B	establishment or maintenance of cell polarity	GOBP slim name	-0.54052794	-1.04037	-0.0348421	-0.230595	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	240	1.27458e-5	2.72563e-4
GSK3B	generation of precursor metabolites and energy	GOBP slim name	-0.54052794	-1.04037	0.1958	0.136839	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	140	0.00169297	0.00871566
GSK3B	response to heat	GOBP slim name	-0.54052794	-1.04037	-0.168546	-0.0568896	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	336	1.60016e-4	0.00177938
GSK3B	rhythmic process	GOBP slim name	-0.54052794	-1.04037	0.119519	0.00195037	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	300	0.0100148	0.0305947
GSK3B	B cell receptor signaling pathway	KEGG name	-0.54052794	-1.04037	-0.205	0.0904322	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	79	0.00683246	0.0368286
GSK3B	Chemokine signaling pathway	KEGG name	-0.54052794	-1.04037	-0.100452	0.208972	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	101	0.00149031	0.0143199
GSK3B	Endometrial cancer	KEGG name	-0.54052794	-1.04037	-0.145964	0.148357	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	84	0.00790694	0.0416056
GSK3B	ErbB signaling pathway	KEGG name	-0.54052794	-1.04037	-0.182285	0.0069995	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	169	0.00272139	0.0200476
GSK3B	Hedgehog signaling pathway	KEGG name	-0.54052794	-1.04037	-0.298163	0.4271	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	16	0.00385398	0.02581
GSK3B	T cell receptor signaling pathway	KEGG name	-0.54052794	-1.04037	-0.217752	0.0286166	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	112	0.00268137	0.0204339
GSK3B	Wnt signaling pathway	KEGG name	-0.54052794	-1.04037	0.0549854	0.181497	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;carbohydrate metabolic process;cell differentiation;cell morphogenesis;cell motility;cellular component morphogenesis;cellular component movement;cellular component organization;cellular localization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental process;energy reserve metabolic process;establishment of localization;establishment or maintenance of cell polarity;generation of precursor metabolites and energy;immune system process;localization;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;polysaccharide metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of DNA metabolic process;regulation of gene expression, epigenetic;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;rhythmic process;signal transduction;syncytium formation;transport	Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Basal cell carcinoma;Cell cycle;Chemokine signaling pathway;Circadian rhythm - fly;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Focal adhesion;Hedgehog signaling pathway;Hepatitis C;Insulin signaling pathway;Measles;Melanogenesis;Neurotrophin signaling pathway;Pathways in cancer;Prostate cancer;T cell receptor signaling pathway;Wnt signaling pathway	P49841	kin	VIPER+PhosphoScore	P49841	136	0.00957598	0.0480975
HCK	cellular component movement	GOBP slim name	-6.905758754	NA	-0.0483865	-0.100635	NA	NA	NA	P08631	kin	VIPER	NA	897	1.96915e-4	0.00182475
HCK	Chemokine signaling pathway	KEGG name	-6.905758754	NA	-0.100452	0.208972	NA	NA	NA	P08631	kin	VIPER	NA	101	0.00149031	0.0143199
ILK	cellular component movement	GOBP slim name	0.004539995	1.44735	-0.0483865	-0.100635	proteoscore	aging;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;cell adhesion;cell junction organization;cell morphogenesis;cell motility;cell proliferation;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular metabolic process;cellular process;developmental process;establishment or maintenance of cell polarity;extracellular matrix organization;extracellular structure organization;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of organelle organization;regulation of protein modification process;response to stimulus;signal transduction	Bacterial invasion of epithelial cells;Endometrial cancer;Focal adhesion;PPAR signaling pathway	Q13418	kin	VIPER	Q13418	897	1.96915e-4	0.00182475
