gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
MAPK10	MAPK signaling pathway	KEGG name	-0.889713977	-0.117816	-0.0766819	0.129906	VIPER	biological regulation;cellular metabolic process;cellular process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of protein modification process;response to abiotic stimulus;response to stimulus;response to stress;rhythmic process;signal transduction	Adipocytokine signaling pathway;Chagas disease (American trypanosomiasis);Colorectal cancer;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Fc epsilon RI signaling pathway;Focal adhesion;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;MAPK signaling pathway;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Protein processing in endoplasmic reticulum;RIG-I-like receptor signaling pathway;Shigellosis;Toll-like receptor signaling pathway;Toxoplasmosis;Type II diabetes mellitus;Wnt signaling pathway	P53779	kin	VIPER	P53779	216	0.00236117	0.0193266
MAPK10	NOD-like receptor signaling pathway	KEGG name	-0.889713977	-0.117816	-0.158299	0.267227	VIPER	biological regulation;cellular metabolic process;cellular process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of protein modification process;response to abiotic stimulus;response to stimulus;response to stress;rhythmic process;signal transduction	Adipocytokine signaling pathway;Chagas disease (American trypanosomiasis);Colorectal cancer;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Fc epsilon RI signaling pathway;Focal adhesion;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;MAPK signaling pathway;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Protein processing in endoplasmic reticulum;RIG-I-like receptor signaling pathway;Shigellosis;Toll-like receptor signaling pathway;Toxoplasmosis;Type II diabetes mellitus;Wnt signaling pathway	P53779	kin	VIPER	P53779	56	0.00136558	0.0137179
MAPK10	Protein processing in endoplasmic reticulum	KEGG name	-0.889713977	-0.117816	-0.0036105	0.203901	VIPER	biological regulation;cellular metabolic process;cellular process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of protein modification process;response to abiotic stimulus;response to stimulus;response to stress;rhythmic process;signal transduction	Adipocytokine signaling pathway;Chagas disease (American trypanosomiasis);Colorectal cancer;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Fc epsilon RI signaling pathway;Focal adhesion;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;MAPK signaling pathway;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Protein processing in endoplasmic reticulum;RIG-I-like receptor signaling pathway;Shigellosis;Toll-like receptor signaling pathway;Toxoplasmosis;Type II diabetes mellitus;Wnt signaling pathway	P53779	kin	VIPER	P53779	140	0.00238005	0.0187854
MAPK14	Fc epsilon RI signaling pathway	KEGG name	0.108773377	-2.0077	-0.258326	0.163131	PhosphoScore	aging;alcohol metabolic process;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;biosynthetic process;carbohydrate metabolic process;cell activation;cell adhesion;cell death;cell differentiation;cell morphogenesis;cellular component morphogenesis;cellular component movement;cellular component organization;cellular ketone metabolic process;cellular lipid metabolic process;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitochondrion organization;mRNA metabolic process;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;organic acid metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to DNA damage stimulus;response to external stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;small molecule metabolic process	Amyotrophic lateral sclerosis (ALS);Chagas disease (American trypanosomiasis);Epithelial cell signaling in Helicobacter pylori infection;Fc epsilon RI signaling pathway;GnRH signaling pathway;Hepatitis C;ko05152;Leishmaniasis;Leukocyte transendothelial migration;MAPK signaling pathway;MAPK signaling pathway - yeast;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Progesterone-mediated oocyte maturation;RIG-I-like receptor signaling pathway;Shigellosis;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis;VEGF signaling pathway	Q16539	kin	VIPER+PhosphoScore	Q16539	87	8.39079e-5	0.00264909
MAPK14	MAPK signaling pathway	KEGG name	0.108773377	-2.0077	-0.0766819	0.129906	PhosphoScore	aging;alcohol metabolic process;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;biosynthetic process;carbohydrate metabolic process;cell activation;cell adhesion;cell death;cell differentiation;cell morphogenesis;cellular component morphogenesis;cellular component movement;cellular component organization;cellular ketone metabolic process;cellular lipid metabolic process;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitochondrion organization;mRNA metabolic process;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;organic acid metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to DNA damage stimulus;response to external stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;small molecule metabolic process	Amyotrophic lateral sclerosis (ALS);Chagas disease (American trypanosomiasis);Epithelial cell signaling in Helicobacter pylori infection;Fc epsilon RI signaling pathway;GnRH signaling pathway;Hepatitis C;ko05152;Leishmaniasis;Leukocyte transendothelial migration;MAPK signaling pathway;MAPK signaling pathway - yeast;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Progesterone-mediated oocyte maturation;RIG-I-like receptor signaling pathway;Shigellosis;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis;VEGF signaling pathway	Q16539	kin	VIPER+PhosphoScore	Q16539	216	0.00236117	0.0193266
MAPK14	NOD-like receptor signaling pathway	KEGG name	0.108773377	-2.0077	-0.158299	0.267227	PhosphoScore	aging;alcohol metabolic process;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;biosynthetic process;carbohydrate metabolic process;cell activation;cell adhesion;cell death;cell differentiation;cell morphogenesis;cellular component morphogenesis;cellular component movement;cellular component organization;cellular ketone metabolic process;cellular lipid metabolic process;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitochondrion organization;mRNA metabolic process;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;organic acid metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to DNA damage stimulus;response to external stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;small molecule metabolic process	Amyotrophic lateral sclerosis (ALS);Chagas disease (American trypanosomiasis);Epithelial cell signaling in Helicobacter pylori infection;Fc epsilon RI signaling pathway;GnRH signaling pathway;Hepatitis C;ko05152;Leishmaniasis;Leukocyte transendothelial migration;MAPK signaling pathway;MAPK signaling pathway - yeast;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Progesterone-mediated oocyte maturation;RIG-I-like receptor signaling pathway;Shigellosis;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis;VEGF signaling pathway	Q16539	kin	VIPER+PhosphoScore	Q16539	56	0.00136558	0.0137179
MAPK14	T cell receptor signaling pathway	KEGG name	0.108773377	-2.0077	-0.217752	0.0286166	PhosphoScore	aging;alcohol metabolic process;anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;biosynthetic process;carbohydrate metabolic process;cell activation;cell adhesion;cell death;cell differentiation;cell morphogenesis;cellular component morphogenesis;cellular component movement;cellular component organization;cellular ketone metabolic process;cellular lipid metabolic process;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;immune system process;lipid metabolic process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitochondrion organization;mRNA metabolic process;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;organic acid metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to DNA damage stimulus;response to external stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;small molecule metabolic process	Amyotrophic lateral sclerosis (ALS);Chagas disease (American trypanosomiasis);Epithelial cell signaling in Helicobacter pylori infection;Fc epsilon RI signaling pathway;GnRH signaling pathway;Hepatitis C;ko05152;Leishmaniasis;Leukocyte transendothelial migration;MAPK signaling pathway;MAPK signaling pathway - yeast;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Osteoclast differentiation;Progesterone-mediated oocyte maturation;RIG-I-like receptor signaling pathway;Shigellosis;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis;VEGF signaling pathway	Q16539	kin	VIPER+PhosphoScore	Q16539	112	0.00268137	0.0204339
MAPK9	ErbB signaling pathway	KEGG name	-1.291450222	NA	-0.182285	0.0069995	NA	NA	NA	P45984;P45984	kin	VIPER	NA	169	0.00272139	0.0200476
MAPK9	Fc epsilon RI signaling pathway	KEGG name	-1.291450222	NA	-0.258326	0.163131	NA	NA	NA	P45984;P45984	kin	VIPER	NA	87	8.39079e-5	0.00264909
MAPK9	MAPK signaling pathway	KEGG name	-1.291450222	NA	-0.0766819	0.129906	NA	NA	NA	P45984;P45984	kin	VIPER	NA	216	0.00236117	0.0193266
MAPK9	NOD-like receptor signaling pathway	KEGG name	-1.291450222	NA	-0.158299	0.267227	NA	NA	NA	P45984;P45984	kin	VIPER	NA	56	0.00136558	0.0137179
MAPK9	Protein processing in endoplasmic reticulum	KEGG name	-1.291450222	NA	-0.0036105	0.203901	NA	NA	NA	P45984;P45984	kin	VIPER	NA	140	0.00238005	0.0187854
NLK	MAPK signaling pathway	KEGG name	-4.635969716	NA	-0.0766819	0.129906	NA	NA	NA	Q9UBE8	kin	VIPER	NA	216	0.00236117	0.0193266
PAK4	growth	GOBP slim name	2.61731	-2.42274	0.0212473	-0.150647	proteoscore	biological regulation;cell cycle;cell death;cell growth;cell motility;cell proliferation;cellular component movement;cellular component organization;cellular process;cytoskeleton organization;death;growth;locomotion;organelle organization;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to stimulus;response to stress;signal transduction	Axon guidance;ErbB signaling pathway;Focal adhesion;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway	O96013	kin	PhosphoScore	O96013	366	1.82543e-4	0.00181239
PAK4	ErbB signaling pathway	KEGG name	2.61731	-2.42274	-0.182285	0.0069995	proteoscore	biological regulation;cell cycle;cell death;cell growth;cell motility;cell proliferation;cellular component movement;cellular component organization;cellular process;cytoskeleton organization;death;growth;locomotion;organelle organization;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to stimulus;response to stress;signal transduction	Axon guidance;ErbB signaling pathway;Focal adhesion;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway	O96013	kin	PhosphoScore	O96013	169	0.00272139	0.0200476
PAK4	Regulation of actin cytoskeleton	KEGG name	2.61731	-2.42274	-0.0955404	0.17401	proteoscore	biological regulation;cell cycle;cell death;cell growth;cell motility;cell proliferation;cellular component movement;cellular component organization;cellular process;cytoskeleton organization;death;growth;locomotion;organelle organization;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to stimulus;response to stress;signal transduction	Axon guidance;ErbB signaling pathway;Focal adhesion;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway	O96013	kin	PhosphoScore	O96013	189	1.87803e-4	0.00415046
PAK4	T cell receptor signaling pathway	KEGG name	2.61731	-2.42274	-0.217752	0.0286166	proteoscore	biological regulation;cell cycle;cell death;cell growth;cell motility;cell proliferation;cellular component movement;cellular component organization;cellular process;cytoskeleton organization;death;growth;locomotion;organelle organization;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to stimulus;response to stress;signal transduction	Axon guidance;ErbB signaling pathway;Focal adhesion;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway	O96013	kin	PhosphoScore	O96013	112	0.00268137	0.0204339
PDGFRB	response to oxidative stress	GOBP slim name	-3.961856962	NA	0.116036	-0.037768	NA	NA	NA	P09619	kin	VIPER	NA	218	0.0163124	0.043189
PDGFRB	Cytokine-cytokine receptor interaction	KEGG name	-3.961856962	NA	-0.130172	0.584246	NA	NA	NA	P09619	kin	VIPER	NA	19	5.84035e-4	0.00921942
PDGFRB	Gap junction	KEGG name	-3.961856962	NA	-0.227686	0.127253	NA	NA	NA	P09619	kin	VIPER	NA	83	0.00110118	0.012168
PDGFRB	MAPK signaling pathway	KEGG name	-3.961856962	NA	-0.0766819	0.129906	NA	NA	NA	P09619	kin	VIPER	NA	216	0.00236117	0.0193266
PDGFRB	Regulation of actin cytoskeleton	KEGG name	-3.961856962	NA	-0.0955404	0.17401	NA	NA	NA	P09619	kin	VIPER	NA	189	1.87803e-4	0.00415046
PIK3CG	cellular homeostasis	GOBP slim name	-1.40789	NA	0.166833	-0.0335764	NA	NA	NA	P48736	kin	proteoscore	NA	315	8.32906e-5	9.64783e-4
PIK3CG	cellular ion homeostasis	GOBP slim name	-1.40789	NA	0.185898	-0.077144	NA	NA	NA	P48736	kin	proteoscore	NA	220	5.60422e-5	8.6554e-4
PIK3CG	B cell receptor signaling pathway	KEGG name	-1.40789	NA	-0.205	0.0904322	NA	NA	NA	P48736	kin	proteoscore	NA	79	0.00683246	0.0368286
PIK3CG	Chemokine signaling pathway	KEGG name	-1.40789	NA	-0.100452	0.208972	NA	NA	NA	P48736	kin	proteoscore	NA	101	0.00149031	0.0143199
PIK3CG	Endometrial cancer	KEGG name	-1.40789	NA	-0.145964	0.148357	NA	NA	NA	P48736	kin	proteoscore	NA	84	0.00790694	0.0416056
PIK3CG	ErbB signaling pathway	KEGG name	-1.40789	NA	-0.182285	0.0069995	NA	NA	NA	P48736	kin	proteoscore	NA	169	0.00272139	0.0200476
PIK3CG	Fc epsilon RI signaling pathway	KEGG name	-1.40789	NA	-0.258326	0.163131	NA	NA	NA	P48736	kin	proteoscore	NA	87	8.39079e-5	0.00264909
PIK3CG	Jak-STAT signaling pathway	KEGG name	-1.40789	NA	-0.212929	0.146786	NA	NA	NA	P48736	kin	proteoscore	NA	53	0.00911434	0.0468435
PIK3CG	mTOR signaling pathway	KEGG name	-1.40789	NA	-0.247977	0.0377903	NA	NA	NA	P48736	kin	proteoscore	NA	103	9.55908e-4	0.0124268
PIK3CG	Regulation of actin cytoskeleton	KEGG name	-1.40789	NA	-0.0955404	0.17401	NA	NA	NA	P48736	kin	proteoscore	NA	189	1.87803e-4	0.00415046
PIK3CG	T cell receptor signaling pathway	KEGG name	-1.40789	NA	-0.217752	0.0286166	NA	NA	NA	P48736	kin	proteoscore	NA	112	0.00268137	0.0204339
PINK1	cellular homeostasis	GOBP slim name	-0.964363507	NA	0.166833	-0.0335764	NA	NA	NA	Q9BXM7	kin	VIPER	NA	315	8.32906e-5	9.64783e-4
PINK1	cellular ion homeostasis	GOBP slim name	-0.964363507	NA	0.185898	-0.077144	NA	NA	NA	Q9BXM7	kin	VIPER	NA	220	5.60422e-5	8.6554e-4
PINK1	response to oxidative stress	GOBP slim name	-0.964363507	NA	0.116036	-0.037768	NA	NA	NA	Q9BXM7	kin	VIPER	NA	218	0.0163124	0.043189
PIP4K2A	Regulation of actin cytoskeleton	KEGG name	0.384995	-0.94571	-0.0955404	0.17401	proteoscore	anatomical structure development;biosynthetic process;cell development;cellular lipid metabolic process;cellular metabolic process;cellular process;developmental process;lipid metabolic process;metabolic process;phosphorus metabolic process;primary metabolic process;small molecule metabolic process	Inositol phosphate metabolism;Phosphatidylinositol signaling system;Regulation of actin cytoskeleton	P48426	kin	proteoscore	P48426	189	1.87803e-4	0.00415046
PIP5K1C	Regulation of actin cytoskeleton	KEGG name	1.28449	NA	-0.0955404	0.17401	NA	NA	NA	O60331	kin	proteoscore	NA	189	1.87803e-4	0.00415046
PRKCB	cellular homeostasis	GOBP slim name	2.474909379	-2.27889	0.166833	-0.0335764	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	315	8.32906e-5	9.64783e-4
PRKCB	cellular ion homeostasis	GOBP slim name	2.474909379	-2.27889	0.185898	-0.077144	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	220	5.60422e-5	8.6554e-4
PRKCB	ErbB signaling pathway	KEGG name	2.474909379	-2.27889	-0.182285	0.0069995	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	169	0.00272139	0.0200476
PRKCB	Gap junction	KEGG name	2.474909379	-2.27889	-0.227686	0.127253	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	83	0.00110118	0.012168
PRKCB	MAPK signaling pathway	KEGG name	2.474909379	-2.27889	-0.0766819	0.129906	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	216	0.00236117	0.0193266
PRKCB	Tight junction	KEGG name	2.474909379	-2.27889	0.0977706	-0.179681	VIPER+PhosphoScore	biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell-cell signaling;cellular component disassembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;death;establishment of localization;histone modification;homeostatic process;immune system process;ion transport;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;transport	African trypanosomiasis;Aldosterone-regulated sodium reabsorption;Amoebiasis;Calcium signaling pathway;Endocrine and other factor-regulated calcium reabsorption;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Gastric acid secretion;Glioma;Leukocyte transendothelial migration;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - yeast;Melanogenesis;Natural killer cell mediated cytotoxicity;Non-small cell lung cancer;Pancreatic secretion;Pathways in cancer;Phosphatidylinositol signaling system;Phototransduction - fly;Salivary secretion;Tight junction;Vascular smooth muscle contraction;VEGF signaling pathway;Vibrio cholerae infection;Wnt signaling pathway	P05771;P05771	kin	VIPER+PhosphoScore	P05771;P05771	197	8.59821e-5	0.00237526
